review_id,text_clean,rating,sentiment_class,year,trip_type,reviewer_type,word_count,has_sacred_content,period
538186814,this is a must see if you really want to get a better understanding of nepali live and death. walk up the hill to see many shrines. only down-fall. too many hawkers.,5,positive,2017,friends,elite,32,False,growth_period
538141423,"absolute must-see if you are a hindu and shiva worshipper! if you buy the abhishek ticket for ~750 inr in the state bank counter just outside the gate (near the golden nandi or bull statue), it allows expedited darshan for 6 people. well worth it. beautiful 4-sided idol that can be viewed from all 4 sides, n/s/e/w! beautiful temple.",5,positive,2017,family,experienced,59,True,growth_period
538015041,you will find here an universe dedicated to the passage to the next world. the locals are incinerating their passed away relatives or they are giving offerings to various deities. definitely a must visit place when in kathmandu. entrance fee 1000 npr. in october 2017.,5,positive,2017,friends,experienced,45,False,growth_period
537915614,"even after so many centuries and devastation by fire and earthquake, this mandir is simply mesmerizing. the artwork can make your jaw gasp in wonder. very well maintained and clean. a must visit spot",5,positive,2017,friends,experienced,34,False,growth_period
537884259,a must visit for every hindu traveller to kathmandu. the temple is a fountainhead of spirituality and history.!,5,positive,2017,friends,elite,18,True,growth_period
537276836,the complex is huge and has many temple belonging to various gods. the main attraction is the shiva linga. it is an unusual looking linga. people from all over the world come to worship. it is for only hindus. please dress decently here.,5,positive,2017,friends,elite,43,True,growth_period
537053767,"this temple is one of the famous in kathmandu valley , nice sport to look for the hindu cultural program ,nice to be there",4,positive,2017,unknown,casual,24,True,growth_period
536808176,"be there at the time of aarti.its overwhelming; witness the arti by the river from the temple; though not well maintained, the temple complex is one of the most sprawling",5,positive,2017,couples,elite,30,True,growth_period
536742043,"the compound is interesting and bustles with activity. non-hindus are not allowed to enter the actual temple though. (i wondered how they determine who is hindu and who isn't, but i guess that's besides the point.) from the outside it's possible to get a glimpse of the giant bull inside, but that's about it.",3,neutral,2017,solo,elite,54,True,growth_period
536534070,"this temple is a very famous spot of kathmandu. visitors must be aware that only hindus are allowed to enter the temple complex. housing centuries old statues and carvings of hindu gods and goddesses, it is a visual delight as much as a spiritual one. the best time to visit would be before 12pm when all the gates of the temple are open.",5,positive,2017,unknown,elite,63,True,growth_period
536519078,"the most holly place in nepal, where all the afterdeath rituals take place. please be respectful to what you see, don´t walk where you are not alowed to, don´t take pictures of what you shouldnt - it is always better to ask. entrance fee is 1000 for tourists and you can spend here at least one hour, but if you want to get a bit more of atmosphere, stay longer",4,positive,2017,friends,experienced,70,False,growth_period
536353044,"one simply must not skip this important aspect of hinduism, here in nepal. the place offers amazing 'aarti' session around sunset, and one can also witness bodies being burnt on the other side of the temple. the stark difference from our ways to bidding farewell to the dead soul will surely intrigue you into understanding the meaning and significance around the same. please also be careful not to give any donation to the naked 'sadhus' or men imposing as the authoritative and concerned people out there.",5,positive,2017,solo,casual,86,True,growth_period
536215561,"the most fascinating and holy place in kathmandu. we respectfully observed cremation preparations (processions, cleansing of bodies), and actual cremation rituals. beautiful. so different from western practices.",5,positive,2017,friends,experienced,27,True,growth_period
536137833,access to the inside of the temple is restricted to hindus only.pashhupatinath is called god shiva temple.best time to go is in the morning.,5,positive,2017,business,casual,24,True,growth_period
535917255,worth viewing but feels like you are intruding on a family's send off of a loved one via public cremation. surreal comes to mind. but the historic temple buildings are amazing to see and if you don't mind fending off holy men wanting to touch you and then ask for rupees spend an hour or so there.,3,neutral,2017,unknown,elite,57,True,growth_period
535881548,"i thoroughly enjoyed my time here and despite not being an 'attractive' temple it's very spiritual and a very important religious place for hindus. i recommend visiting around 5 so you have some time to look around before the music begins at 6 in the evening - this happens every day and really made the experience for me. it was quite odd yet moving to experience a cremation on one side of the river with singing, dancing and a celebratory feel on the other side as the crowd sang songs worshipping shiva. an incredible unique place well worth the high entrance fee",5,positive,2017,solo,experienced,102,True,growth_period
535844967,"i've visited this temple compound during my one day guided tour around 4 major tourist attractions in kathmandu, all in unesco heritage sites list. temple itself is open only for hindu believers, so i couldn't enter, but i heard guide explanation about the facade, and history of the temple and its importance in hindu religion. temple is on the bank of bagmati river which itself is considered by hindus and buddhists as a holy river as continues to ganges, and purifies the people spiritually. that's why many hindus are cremated on the banks of this holy river, near the temple.",4,positive,2017,solo,elite,100,True,growth_period
535633978,"access to the inside of the temple is restricted to hindus only. otherwise, the temple complex is open to all.",4,positive,2017,solo,elite,20,True,growth_period
535552821,"this is a favourite place of mine when i visit kathmandu. world heritage site visit in the daytime so that you can have a good look around, if possible return in the evening. at 6 pm every night a prayer ceremony called ‘arti’ takes place, it is a moving experience and i wouldn’t miss it, take a guide to explain things to you cremations take place along the river of this temple, some people may be disturbed by this but it’s part of their culture, just be respectful and don’t let this put you off",5,positive,2017,friends,casual,95,True,growth_period
535517717,"my suggestion: go first to pashupatinath temple and then for lunch and couple hours to boudhanath. the experience here is quite strong - it is not a tourist attraction, it is real life.",4,positive,2017,friends,elite,33,True,growth_period
535376029,"we were a little shaken to be taken 1000 rs out of our pockets for a visit here. this is- even for westerners- something we hardly ever pay for sightseeing, keeping in mind that we were not even allowed (as non-hindus) to go into the main temple. at durbar square it is different because it is obvious you make a contribution to the rebuilding after the earthquake (it^s also 1000 rs there) a little disturbing or funny is also, that the ""sadhus"" almost get a little angry if offered ""only"" 50 rs for a foto (they just sit there and smoke all day. well. it^s your choice i guess but i don^t quite approve.) nonetheless, if you take your time to stroll around and take in the atmosphere, you feel that despite the commerce this place is special- especially with the cremations going on of course. bear in mind to pay respect and dont shove your camera lens into the ongoing cremation- stay away.",3,neutral,2017,couples,experienced,164,True,growth_period
535256432,the temple is one of the famous temple in asia . the best time to.visot is early morning to avoid rush . lot of gift and prasad shops are also available . beware with fraud stone shops .,5,positive,2017,solo,experienced,38,True,growth_period
535030194,"this is a shiva temple. from the moment we stepped in, the sacred feeling and divine enthusiasm took over us. would be great to visit during shivaratri :)",5,positive,2017,unknown,elite,28,True,growth_period
534429585,"death and mourning are out in the open at this huge hindu temple on the outskirts of kathmandu. the inner temple is closed to non-hindus but the area across the river is open to anyone. you can almost always find at least one cremation underway, and you may be able to watch a family say goodbye. the corpse is brought down the ghat to the river's edge where close family members anoint it with the holy water. afterward, the body is carried to a brightly decorated cremation platform. the eldest son (if there is one) lights the pyre and is expected to spend 13 days in mourning at pashtupatinath. the ashes are swept into the river, which flows to the sacred ganges. there are smaller temples all around where ""sadhus"" pose for photos, monkeys clean each other, and the homeless can find shelter. not to be missed.",5,positive,2017,friends,elite,147,True,growth_period
534361743,"this is a very special place and i advise anyone visiting kathmandu to make a stop here a priority. this is a holy place where the devout come to die, be cremated, and have their ashes washed down the holy river into the ganges and eventually the ocean. it's believed that having your remains burned here virtually ensures you will be reincarnated as a human in your next life. i was told that something like 35 cremations happen every day. people come and pay their respects to the deceased and witness their bodies go through this final transition alongside curious tourists and onlookers alike. it's very moving to witness the final rituals and send off of the body and soul in such an open forum.",5,positive,2017,family,elite,125,True,growth_period
534044039,"this is truly a bizarre but fascinating place. this is the main hindu temple in kathmandu. there you can see monkeys, a temple that foreigners have limited access. i pondered the meaning of life and death there. in one instance the son of his deceased father, started a fire on yhr corpses forhead. i was told that watching or taking photos was considered fine. i walked by another pyre on a different day and the skeleton more or less exploded. don't mean to be grim but it makes you think about life. another thing was to watch a yogi lift a 30 pound rock with his penis! i've been told the japanese like this. it was not that awe inspiring. once again, he told me i could take photos and video and so i did. this area is truly crazy and unique, in a good way.",5,positive,2017,unknown,experienced,146,True,growth_period
534152262,"interesting visit. people let you wander around freely, although this feels a bit awkward because dead bodies are being cremated. just be carfull with unofficial guides picking you up at the ticket office.",4,positive,2017,couples,elite,33,False,growth_period
534056405,"this visit was completely unique to anything else we had done before. we hired a guide, and he explained to us about the life/worship temple before experiencing the other side of life. after walking around, he then explained to us the cremation process, and what there was to it such as sprinkling of rice, milk, etc. depending on the circumstances. there is nearly an ongoing duration of cremations taking place here, and as a tourist, you are able to view this process from a respectful distance. there are many sabhus here that are more than happy to have photographs taken, but expect a small donation in return. there are also many monkeys that hang around the premises, and they appeared a little more aggressive than in other places, so just be aware. we would definitely recommend a visit for such a unique experience as this.",5,positive,2017,couples,elite,145,True,growth_period
533732062,very impressive! main spot in kathmandu where died people get their last attention! take some moments to relax and watch these tragic moments,5,positive,2017,unknown,experienced,23,False,growth_period
533596356,"one of the highlights of kathmandu. beautiful, ancient temple in a serene location where bodies are cremated by the river nearby. for hindus, the shiva idol is part of the 12 jyotirlingas, being the top half of the same idol that's in kedarnath. the temple is well run. non hindus cannot enter inside.",5,positive,2017,family,experienced,53,True,growth_period
533537302,"this feels a bit wrong to call this place an attraction, it isn't an attraction. it is a very important part of the nepali people's circle of life. i took a small group of teenagers as part of an expedition to nepal. i went thinking we were intruding on a very personal event. it was an amazing experience, i could have stayed there for hours just sitting quietly and taking it all in. we watched the whole ceremony from the body being carried in wrapped, the deceased sons having their heads shaved, to a well alight fire, to children in the river looking for gold teeth or jewellery. the holy men were there, it was not touristy at all. i would love to return again .",5,positive,2017,family,elite,126,True,growth_period
532998348,it is very interesting place .you can know and see hindu cultural in pasupatinath.you can cremation cermony in there. it was intersting eatching the temple life.,5,positive,2017,couples,casual,26,True,growth_period
532761486,"the visit to the cremation site could be somewhat disturbing if you are not hindu.so you need to be aware of this. locals and guides do not pay but tourists are expected to pay the entry fee, and please remember unless you are hindu or local you cannot view the interior of the temple. walking around the grounds and seeing the cremations is definitely worth it.",3,neutral,2017,solo,casual,66,True,growth_period
532797920,"first of all it is a very important place both for hindu and budist people. unfortunately not hindus are not allowed on the main temple, but you can enjoy the view from the rivrside to people on the other side, in the temple. and you can visit small shiva temples on the open riverbank - each is housing a lingam, a fertility symbol. and you can see how people are embarked to their last journey in fire. great place to visit",5,positive,2017,family,casual,81,True,growth_period
532658240,"i find this whole scenario disturbing. you pay to get into this world heritage site, and immediately are hounded by guides, that will continue to follow and harass you despite saying ""no"" multiple times. the place is filthy with trash as well as monkey, dog, and cow excrement. the holy men hanging around the temple seem to only be there to charge money for photo ops. the grounds around the temple are not that interesting, and only hindus are allowed into the temple, which is understandable. i traveled with an american born indian hindu and he was only allowed in after intense questioning about his family origin in india, and after entry, he discovered they were charging money for blessings inside the temple. the fact that people come here to witness the cremation ceremonies is the most disturbing thing to me. death rites of loved ones as an attraction that people pay to see while on vacation? just strikes me as twisted and sad. go to may of the other great sites in kathmandu instead, like patan durbar square, bodinath, the monkey temple, etc.",2,negative,2017,friends,experienced,184,True,growth_period
532654330,this is an old complex requiring a good bit of walking. you cannot access the temple but can take photos outside. guides are available for hire.,5,positive,2017,solo,elite,26,True,growth_period
532592456,"i strongly recommend visiting the place to get a unique perspective of how hinduism treats death- and therefore life. this place is not to admire beauty, architecture or to debate if it meets the unesco standards as other reviewers argue. the place shows you how some people deal with death , say goodbye to beloved ones and move on with life. i recommend taking a good local guide to get the explanation of the rituals - otherwise you might get a superficial interpretation of what you see",5,positive,2017,couples,elite,87,False,growth_period
532521157,we entered from the south and paid the $10usd entry. we were immediately set upon by tenacious vendors. several cremations were underway. we wandered a bit and departed to the north. we noted that visitors entering the north portal were not paying an entry fee. all in all we only spent a half hour here.,5,positive,2017,couples,elite,55,False,growth_period
532492479,"at times confronting, always intriguing. a fabulous insight into this most religious of hindu sights.",5,positive,2017,friends,elite,15,True,growth_period
532427500,"a really incredible place to go watch the cremations, locals and guides do not pay but tourists do to view this, and please remember unless you are hindu or local you cannot view the interior of the temple. walking around the grounds and seeing the cremations is definitely worth it though i would have loved to see more of it.",4,positive,2017,solo,experienced,60,True,growth_period
532242143,being able to watch families cremate their loved ones was insane. the whole experience was mesmerizing and definitely worth a visit if you're in kathmandu. only problem was the beggars but didn't detract from the atmosphere at all.,5,positive,2017,solo,casual,38,False,growth_period
532049320,this was probably one of the most interesting sites we visited. as you learn about much of the hindu culture surrounding death performances. i would recommend this as an important site to see in ktm as it helps you learn about the culture and you get to see the process of cremations being performed and meet some holy men who have devoted their lives to god.,4,positive,2017,couples,elite,66,True,growth_period
531972512,"watching the families wash the dead was an unusual experience, especially seeing the number of bodies on the steps. the surroundings were great to walk around.",4,positive,2017,friends,casual,26,False,growth_period
531863130,"pashupati nath temple is the highly regarded hindu temple of shiva by all hindus round the world. the temple itself is one of the ancient temple in the kathmandu city. although the entrance inside the temple premises is restricted to hindus only but the ancient architect of the old structures can be observed while walking around outside the temple. the crematorium at the bank of the holy bagmati is regarded as powerful place for performing the death ritual and cremation after death. watching the rituals and the process of cremation from the other side of bagmati river and by contemplating on the truth of own's life, which is impermanent by nature will give you insight that it is worthless to lead a life suppressed anger, greed, hatred and aversion.",5,positive,2017,family,experienced,129,True,growth_period
531858644,"it was intersting watching the temple life, families around, departing their lived ones, the costumes ond the wide gats. one if the more interesting places in kathmandu.",4,positive,2017,couples,casual,27,True,growth_period
531428201,"its a tempel, and as a non hindu you are not allowed to go in. the cremation ceremony is very interesting and gives one a felling of the natural path of life.",4,positive,2017,unknown,casual,32,True,growth_period
531240478,"it is a ancient hindu memories temple.pure nature , religious place.when i reached there i fell heartly. to see many things .some people praying ,there is hindu people died there body was firings. it is peaceful place.a great time to visiting this sacred place.",4,positive,2017,solo,casual,44,True,growth_period
530948252,we had darshan of the lord 2 times during our visit and spent lot of time performing pooja and darshan of the lord. and able to have darshan of aarti being performed on the banks of bagamati river also. we saw almost all the temples of the lords and time spent was more than 2 hours still feel more could have been spent.,5,positive,2017,couples,experienced,63,True,growth_period
530350370,"is there anything better than seeing bodies of deceased family members being lovingly washed before being burnt & ashes scattered in their religious river? it sounds morbid, but - it's an experience you just have to witness to see the love. painting a picture of the complex - naked boys backflipping into the religious river, cheeky monkeys stealing dry biscuits, discourteous holy men charging for photos from tourists, pleasant women blessing visitors with red rice tilak blessings, tourists wandering around wondering where they can spend their hard earnt holiday dollars & loving family members watching on as their loved ones are washed & burnt. it's a memorable experience that'll burn deep in your soul.",5,positive,2017,solo,casual,114,True,growth_period
530287557,"it breaks my heart to say this but this place could have been far better maintained and managed. being such an old place of hindu worship, i expected this to be a bit cleaner and a bit tidy probably. anyway it is still worth a visit. it is better to carry something to cover your nose from time to time as the smells can sometimes be exhilarating.",3,neutral,2017,friends,elite,67,True,growth_period
530285858,"i went in with a lot o excitement knowing that many claims this as the largest hindu temple of the world and is itself a world heritage site. i was almost shocked at seeing how poor-managed the entire place was. even if i try to keep the smell aside, the things spread here and there just makes it sad. whether or not the world's largest, i assume this temple could use a much better cleaning from the nepalese government.",3,neutral,2017,friends,elite,79,True,growth_period
530177716,"definitely worth the visit coz of place's heritage value and holy vibrations.management can be better, stay away from pandits to perform paid rituals.no cleanliness at all.",3,neutral,2017,friends,experienced,26,True,growth_period
530089895,pure and religious place. expensive foreigners. most of it got destroyed in the earthquake so still under renovation.,5,positive,2017,couples,elite,18,False,growth_period
530059763,"my wife and i were really surprised to see how filthy and chaotic everything there is. the buddhist temples were for the most part very well maintained and clean, not the hindu temples, and this one was no different. i went to use the free toilet there and it was filthy beyond and description. of course we are glad we went due to it's historical value, we decided not to go inside as there is plenty to see from the outside, but, it's really a huge culture shock.",3,neutral,2017,couples,casual,88,True,growth_period
529293644,"probably you should be here to know the bitter truth of your own life. you feel heart pounding, when you see dead pure bodies lying and getting burnt. smokes along with red flames grows to the sky and you feel the reality, keep pondering silently about your activities. you calculate your behaviours, your opinions,your moves and your attitudes. sit opposite to the cremation sites alone and sit silently for an hour. you can see your body burning and but only your soul intact with you. then and there probably you could feel the time you spent recklessly without any calculation. the main objective of life i gurantee you that you will learn: live peacefully and let live other peacefully. i have learnt : no worries in life because everything goes and fades by time. your loved ones may leave you. but you will have your soul. so nevery try to pollute it other materialistic things like sculptures depicted on wooden wall and stones are awesome. try to find the meaning once you see it . google it and you will have knowldege real field trip knowledge. dont do: donot try to feed monkeys otherwise they wont leave you if you want to feed them just watch how experienced local people do that. love animal but donot make them dependent on peoples offerings. you need a whole day minimum to look around. go and look in every corner of place because there are so many untouched corners where you get great arts.",5,positive,2017,solo,experienced,251,True,growth_period
529272463,"i never understood what they were about, but it is fascinating to know that people live(d) there. my guess was it is how the used waters from laundry and the like were evacuated. i beg to be taught otherwise, if i am wrong. in any case, it is still fascinating to see how ""the other half lived"", to quote the beatles. it is still nicer than what we have in north america. once again, i was there before the earthquakes",4,positive,2017,family,experienced,80,False,growth_period
528499389,this place has huge religious importance but not well maintained as per the hype. beware of some pandits who walk around you for tips.,3,neutral,2017,unknown,experienced,24,False,growth_period
528378598,"i paid for the ticket to get in and it's just like we're just passing through and my guide was just explained about the heritage history of the site (what a waste of my money/energy to walked esp. so hot).and i said to him, i want to see the open-air cremation and he says, tourists are not allowed (which is a lie cos i checked online after) i think he was beginning to feel tired but i paid him for my guided tour to get to see them etc. (+tip at the end - mistake!). interesting place!",2,negative,2017,solo,experienced,97,True,growth_period
528362599,best temple. you get nice 360 degree darshan. lot of monkeys. dont take your camera as its not allowed to take pictures inside. great experience,5,positive,2017,friends,elite,25,True,growth_period
528084421,"if you travel in nepal, it's a must-visit place. you will see how nepalis think about their life and death. it might even change how you see things in your life!",5,positive,2017,solo,casual,31,False,growth_period
527809017,"i was glad i heard a lot about the temple and crematoria before i went along since, even with the background knowledge i found it a quite confronting experience. the temple itself is off limits to non hindus. i found the most interesting part of the visit was the banks of the river where the cremations take place. for someone from a non-religious western household, it's a very different experience to see death being handled so openly and publicly. in australian, ceremonies are usually far more private, with most of the preparation work done behind the scenes. the way it is a normal part of the nepalese culture was interesting to see - there were local kids diving for coins in the water while bodies were being dunked in to be cleansed, as well as families sitting on the opposite side of the riverbank having a picnic while watching some of the ceremonies. i was glad to have a guide for the experience. i usually decline guides, but had heard they are good to have to explain the ceremonies. i didn't have to search for one, since one greeted me at the booth where i paid my entrance fee. the guide took us to a quieter spot on the opposite side of the river, from where we watched one of the cremation ceremonies. he explained each part of the process, gave interesting cultural, spoke to me about some interesting nepalese history and answered my many questions. i paid him 1,000 rupees, which seems to be the going rate and i thought was very reasonable given he spent almost an hour with me, gave some great insights and so patiently answered my questions! for me this was one of the highlights from my visit to kathmandu.",5,positive,2017,solo,casual,295,True,growth_period
527744179,i regret that my visit was very brief as i was on a private tour with a driver and covering three other tourist sites. it's best to come early in order to cover the whole area. it's both very interesting and totally different to the west. the entrance fee is 1000 rupees. beware the self licensed guide at the booking office! he stands there and behaves as though he is part of the pashupatinath temple but infact he is not. he starts talking to you and follows you in and later informs you that you can pay him a contribution for his efforts! and even asks you for your ticket!,5,positive,2017,solo,elite,110,True,growth_period
527720699,"inspite of the fact that this place is a unesco site, the upkeep and maintenance does not really tell so. it is sad to see temples with such heritage and importance being kept so badly. if one wants to understand the temple better it is always better to engage a knowledgeable person who knows the history very well. only then will the visit to the temple be useful. there is so much to be told as a review will not just suffice. however in a nutshell this is one of the places where the pandavas went in search of shiva seeking salvation. the name of the temple comes from the fact that a cow (pasu) used to offer daily prayers by offering its own milk over the shivalina. the shivalingam is suyambu, and there are four faces that darshan has to be performed. the four face darshan is available only in the morning after 9.30 am. one can wait till late evening 7.30 pm once again to see all the four faces. generally there is a huge rush to see this darshan. there are several small shrines inside the temple complex. most important among them is the mukthisthal. according to the tibetian/nepalis custom in the yesteryears a person who wishes to attain mukthi will come here and merge with the river flowing below the temple, in the presence of the guru. even today you see people performing this in a slightly different way, where the final rites are performed on the river side in a particular way. the temple is a very powerful one, provided one is receptive to the energy that is available. this is a tantric center and is indeed very powerful when one sits in deep meditation. one can definitely feel the raw energy in the place. there is a rudraksha tree inside the temple complex that should not be missed. rudraksha is considered as the tear of lord shiva. the rudra abishey is also very famous here. you would need to hire a priest to perform this in the morning time. better to go with a know person.",3,neutral,2017,couples,elite,352,True,growth_period
527572449,"being one of the most holy places in nepal, if you are in kathmandu you have to go. the place is unlike the other tourist sites in kathmandu has a very local feel to it. no souvenir shops. a lot of people. you see some tourists but with a lot of with beggars, people who seem to be living there, locals going for worship, locals going for cremation of their deceased with mourning people. it is very unique. i did not explore the whole complex but i just sat there in awe watching how completely different the culture is. i witnessed a couple of cremations from the beginning of washing the bodies' feet in the river to the set up of the cremation site to the actual cremation. it was definitely food for thought. i don't know about the rest of the complex but after an hour just sitting there watching i felt so heavy i needed to leave. not in a bad way but in a i-need-to-digest-all-this way. i would definitely go again because it is a completely different feel than anywhere else i saw in nepal. entrance fee for foreigners is npr 1,000. worth at least an hour in my opinion. i did not have a guide.",4,positive,2017,solo,elite,209,True,growth_period
527485741,the temple is a must visit place. though if you are not careful you will be taken for a ride by the guides there. do select your guide carefully. it is not necessary to give offerings at each idol of the temple.,5,positive,2017,family,elite,42,True,growth_period
527332927,"the pashupatinath temple is a hindu religious site, where the dead are cremated. it might sound morbid, but i felt honored to be allowed to see how the local people honor and mourn for the deceased. the ritual ceremonies and the site itself leave a lasting impression on anyone who visits there.",5,positive,2017,solo,casual,52,True,growth_period
526711203,lovely ambiance and good support from the temple authorities. what i really liked was that the temple priests did not accept any cash but advised me to put them in the hundi. that is a welcome approach,4,positive,2017,family,casual,37,True,growth_period
526656887,this was part of the many other temples and places that i have visited. very significant visit and eye opening.,4,positive,2017,solo,experienced,20,False,growth_period
526621472,nepal is a cool place to visit with lots of natural resources. pashupatinath temple of lord shiva is most religious place in nepal. good country with cheap travelling and stay.,5,positive,2017,family,casual,30,True,growth_period
526376361,it was pretty cool but the smell of burning flesh was a little off putting. but still a must see if you want culture.,4,positive,2017,couples,casual,24,False,growth_period
526222399,"is the most important and revered temple in nepal.it is close to the airport.beside the religious value,value,there is a huge bronze bull (nandi)facing the main diety(shiva).the carvings are also interesting and the whole complex is definitely worth the visit.",4,positive,2017,family,elite,39,True,growth_period
525961569,typical hindu temple and many places are under renovation. you may spend 1hr within the large temple premise.,3,neutral,2017,couples,experienced,18,True,growth_period
525927136,"great place. it's huge and it quite fascinating to see rituals that are so different than your own. you see the dead having their feet washed, then cremated. it's all very public with an audience. very different to a western funeral. it is interesting to just sit and watch people interact with each other. soak it all in because it's amazing what you witness. we saw kids torment the resident crazy lady and then have her murderously run around after them with bamboo sticks. kids swimming in the god awful coloured river, men coming in singing and dancing while giving an offering to the gods then taking a dip in the river. amazing stuff. if you want a guide, make sure you agree upon a price before you set out. my mistake by not doing that and having to cough up 2000npr per person just for the guide, ontop of the 1000npr entry fee for foreigners. my advice, don't take a guide.",5,positive,2017,couples,elite,162,True,growth_period
525662648,"the diety is said to represent the head aspect of shiva. the legend goes that when pandavas chased shiva who in the form of a bull was trying to escape from them, the body exploded. the hump fell at kedarnath while the head fell at pashupatinath. situated on the banks of bhagmati river which is the ganges of nepal, it reminds you of varanasi the inner sanctum of the temple has four doors, the west door is mostly open while the remaining doors open during specific hours. if wanting to do an abhishekam, you can get a ticket at the sbi bank counter in temple premises. don't go by touts who say that you can't get tickets for the same day. you get priority entry from the east gate and see the diety at close quarters and the chance to do aarthi. like varanasi there are cremations happening at the rear of the temple along the banks of bhagmati river and also an evening aarthi by riverside. there are many small temples within the complex. photography is not allowed once through the main entrance of the temple. entry to non hindus is restricted.",4,positive,2017,solo,elite,193,True,growth_period
525629641,very energetic temple that takes one away to a diff world. easy access and very well managed. early morning visits highly recommended.,5,positive,2017,business,casual,22,True,growth_period
524367796,this is basically a crematorium. it looks like a river with kids playing but if you look closely the heaps of wood burning on the sides are actually bodies. it's surreal. kids swimming in the river while families wash their dead relatives in the river. fascinating.,5,positive,2017,friends,experienced,46,False,growth_period
525395933,"this gate between live and death is very disturbing but a must see as we now know. we went there by coincidence because we gained some time when we took the plane from pokhara to kathmandu instead of the bus (saved us 6 hours). to see the public incinerations and the closeness between the different groups of believers, priests, corpses, beggars, monks, apes and tourists is really distressing. the practice of mourning that is so different to the western habits, the burning dead bodies, the smoke the sorrow and the misery.all this is totally different. but this place is the center of hinduism and very holy. we left it with a deep thoughtfulness.",5,positive,2017,couples,elite,113,True,growth_period
525326388,"its ahuge temple complex and a must see. they offer goat sacrifices at certain times of the year, and a lot of blood can be seen during such a sacrifice. its a beautiful temple, and a must see.",5,positive,2017,business,elite,38,True,growth_period
525319403,"its truly magnificent, and steeped in history, a must see, very close to the airport in fact. very huge complex, and very old too.",5,positive,2017,business,elite,24,False,growth_period
525166191,"the pashupatinath is one of the twelve jyotirlings of lord shiva. pashu (animals) pati (owner/minder). it is very scared for hindus, however be wary of the priests and the minders in the temple. it is also not clean or well maintained.",4,positive,2017,solo,elite,41,True,growth_period
525147527,"this place is very unique and interesting. but unfortunately partially destroyed by the earthquake. the admission price is quite expensive. the guide price is also quite expensive. shadu will ask for 10usd every photo with him. i came with 3 colleagues, i spent about 120usd. quite expensive.",2,negative,2017,friends,experienced,47,False,growth_period
524798808,must for hindus - those love shiva will definitely rejoice with devotion visit in morning hours @ 10;30 you will have complete puja from various abhishek to mangalaarathi - evening 7:30 also advisable during aarathi,5,positive,2017,friends,experienced,35,True,growth_period
524788507,its the temple of old lord shiva. its really nice temple which i the most important for hindus . wonderful to be there .,5,positive,2017,solo,casual,24,True,growth_period
524664804,"this is the most famous hindu temple.we worship the god named ""shiva ji"". people have lots of believe in this god.and behind this temple there is a river it's called ""bagmati"" and this is the place to do funeral as well in hindu style it's called ""dahasanskar"". so you will fell peaceful when you visit this place.",5,positive,2017,family,casual,57,True,growth_period
524634655,"for hindus this temple is the most important place to visit, like mecca for muslims. you can see cremation also, i came with an experienced guide, much better",5,positive,2017,solo,elite,28,True,growth_period
523993813,"despite the main temple being only open to hindus, the whole area is a place of wonder. from the cremations in the river side to the monkeys in the hill, pashupatinath is another one of the ""must see"" of kathmandu.",5,positive,2017,couples,casual,40,True,growth_period
523912274,"we pay the crazy 1000 rupees fee. the place is pretty amazing. we get there by 6 and we can experience one cremation and the amazing dancing and music show across the river. this made all worth it. it happens every day from 7pm to 8pm aprox. every body crazy dancing and screaming with priests holding big fire candels. very cool. regarding the cremation, everybody knows is a public place and that they will be people taking pictures and all. the family pay a great deal of money to do this ritual and they are perfectly aware of tourists and all. if they want a private place there is one. but here is open for public and every body knows it.",4,positive,2017,couples,casual,121,True,growth_period
523907572,"very very old lord shiva temple, it is really very beautiful and spiritual place, for hindus it is one of the most important place to visit, it is said that lord shiva is present in active form in this temple, this temple has a very beautiful bharavnath, ganpati and hanuman idols, even there are so many small shiv lungs all around the main temple.",5,positive,2017,family,elite,64,True,growth_period
523803751,"i had mixed feelings about visiting this place. it was such an educational experience to learn about and see first-hand hindu death rituals. being from the us, where grief and the whole business of death are intensely private, it felt intrusive to witness what we saw here. i still feel it was one of the most important parts of our visit and i'm thankful for the experience. we visited during tihar in 2014 and again in 2016. tihar was indescribable. the day we visited pashupatinath was the day they worshipped dogs. there were dogs lounging on the stairs with tika on their foreheads and garlands of marigolds around their necks. we saw people being cremated on the banks of the bagmati, and learned about the two sides of the bridge. life and death are linked here, and it was beautiful to see another culture's handling of this inevitable part of life.",5,positive,2017,couples,experienced,151,True,growth_period
523403180,"sad sad day for my friend, as her father passed away due to illness so he was taken to the crematorium, a newly built but in dire straits as all things are in nepal. not very clean, out of 2 one not working and one has to wait for more than an hour to get a turn. parking area poorly maintained and very very sad to see such conditions of the new crematorium dunno where all the funds go?",5,positive,2017,friends,elite,79,False,growth_period
523342017,pashupatinath temple is one of holy places for hindu and it's one of 12 jyolingas. it was sad to see how poorly temple was maintained. no signs of directions within temple. temple premise is not at all clean and it was stinking. it was devastating to see such a holy place in this condition. hope nepal tourism will do well maintenance for their leading attractions.,2,negative,2017,family,elite,65,True,growth_period
