review_id,year,period,trip_type,entity_name,entity_type,quote,rating
126491716,2012,early_period,friends,pictures,facility_service,can definitely take pictures,5
815304438,2021,covid_deep,couples,burn the bodies,cremation ceremony,people come here to burn the bodies,5
815304438,2021,covid_deep,couples,Tiktok Videos,problem,people make Tiktok Videos,5
815304438,2021,covid_deep,couples,great atmosphere,spiritual_emotion,A great atmosphere,5
815304438,2021,covid_deep,couples,Hindu culture,spiritual_emotion,get in touch with the Hindu culture,5
685379252,2019,pre_covid_peak,friends,art and sculptures,scenic_spot,amazing art and sculptures,5
685379252,2019,pre_covid_peak,friends,holy,spiritual_emotion,holy Pashupatinath Temple,5
685379252,2019,pre_covid_peak,friends,stunning looks,scenic_spot,stunning looks,5
720991127,2019,pre_covid_peak,unknown,different culture,spiritual_emotion,feel its culture,5
720991127,2019,pre_covid_peak,unknown,life ending place,sacred_space,life ending place,5
720991127,2019,pre_covid_peak,unknown,different ways of celebration,ritual,different ways of celebration,5
1043091232,2025,post_recovery,solo,rituals by the river,ritual,rituals by the river,5
1043091232,2025,post_recovery,solo,river,sacred_space,by the river,5
1043091232,2025,post_recovery,solo,deep faith and emotion,spiritual_emotion,deep faith and emotion,5
1043091232,2025,post_recovery,solo,life and death,dual_valence,Life and death feel very close,5
211169930,2014,early_period,solo,10$ for Nepal,problem,10$ for Nepal....is kinda pricey,3
211169930,2014,early_period,solo,guide,facility_service,someguy (obviously a gide),3
211169930,2014,early_period,solo,dirty,problem,"Temple is terrible, dirty",3
211169930,2014,early_period,solo,monkeys,problem,"full of monkeys, cows, their poop",3
211169930,2014,early_period,solo,non-Hindu entry ban,cultural_rule,u cannot enter the main temple if u r not Hindu,3
1050489793,2026,post_recovery,couples,"sprawling, impressive ensemble",scenic_spot,"sprawling, impressive ensemble",4
1050489793,2026,post_recovery,couples,many stairs and terraces,scenic_spot,many stairs and terraces,4
1050489793,2026,post_recovery,couples,spiritual and architectural grandeur,spiritual_emotion,spiritual and architectural grandeur,4
1050489793,2026,post_recovery,couples,important sanctuary,sacred_space,important sanctuary,4
633129013,2018,growth_period,family,approach road,problem,approach road is in Shambles,4
633129013,2018,growth_period,family,inside the temple,sacred_space,Inside the temple,4
633129013,2018,growth_period,family,not much rush,facility_service,not much rush,4
633129013,2018,growth_period,family,religious place for Hindus,sacred_space,Good religious place for Hindus,4
658305838,2019,pre_covid_peak,friends,real life cremation traditions,ritual,real life cremation traditions,5
658305838,2019,pre_covid_peak,friends,explanations provided by our guide,facility_service,explanations provided by our guide,5
658305838,2019,pre_covid_peak,friends,Mr Puru,facility_service,"our guide, Mr Puru",5
658305838,2019,pre_covid_peak,friends,great experience,general_sentiment,made this visit a great experience,5
882150081,2023,recovery_late,couples,exterior of this temple,scenic_spot,walk around the exterior,1
882150081,2023,recovery_late,couples,white tourist are banned,cultural_rule,white tourist are banned from entering,1
882150081,2023,recovery_late,couples,2000 for two people,problem,paying 2000 for two people,1
882150081,2023,recovery_late,couples,ticket,facility_service,before buying the ticket,1
790766640,2021,covid_deep,solo,inner shakti,spiritual_emotion,felt inner shakti,5
790766640,2021,covid_deep,solo,peace,spiritual_emotion,felt inner shakti and peace,5
790766640,2021,covid_deep,solo,surrounding,scenic_spot,temple and surrounding are lively,5
119504309,2011,early_period,business,Bagmati River,sacred_space,walk by the river,4
119504309,2011,early_period,business,dreadful stench,problem,dreadful stench,4
119504309,2011,early_period,business,cremation ceremony,ritual,cremate the dead people,4
119504309,2011,early_period,business,"necklaces, bags, rings",sacred_object,"sell you necklaces, bags, rings",4
119504309,2011,early_period,business,gurus,religious_actor,"Gurus, women dressed with saris",4
119504309,2011,early_period,business,sense of mortality,spiritual_emotion,"deadful, since they cremate the dead",4
181092267,2013,early_period,family,mighty Nandi,scenic_spot,mighty Nandi and the imposing temple complex,4
181092267,2013,early_period,family,imposing temple complex,scenic_spot,mighty Nandi and the imposing temple complex,4
181092267,2013,early_period,family,cows loitering,scenic_spot,cows loitering and the flocks of pigeons,4
181092267,2013,early_period,family,flocks of pigeons,scenic_spot,cows loitering and the flocks of pigeons,4
181092267,2013,early_period,family,photography restriction,cultural_rule,photography is restricted inside,4
181092267,2013,early_period,family,shoe stand,facility_service,shoe stand is well organised,4
181092267,2013,early_period,family,priests,religious_actor,few priests to disturb,4
181092267,2013,early_period,family,viewing gallery,facility_service,viewing gallery in front of the main temple,4
314595997,2015,growth_period,couples,Bagmati River,sacred_space,bank of Bhagmati river,4
314595997,2015,growth_period,couples,Shiva lingam,sacred_object,The Shivling has 4 faces,4
314595997,2015,growth_period,couples,Hindu rituals,ritual,Hindu rituals are performed,4
314595997,2015,growth_period,couples,courtyard,scenic_spot,at the courtyard,4
314595997,2015,growth_period,couples,beautiful architecture,scenic_spot,beautiful architecture,4
132330813,2012,early_period,solo,Living Goddess,religious_actor,Living Goddess,5
132330813,2012,early_period,solo,six year old,religious_actor,six year old,5
132330813,2012,early_period,solo,creepy,spiritual_emotion,a bit creepy,5
132330813,2012,early_period,solo,chance to be spoilt,spiritual_emotion,chance to be spoilt,5
429192213,2016,growth_period,business,area for cremations,sacred_space,area for cremations,4
429192213,2016,growth_period,business,surrounding temples,scenic_spot,surrounding temples,4
429192213,2016,growth_period,business,red macaque monkeys,problem,hundreds of red macaque monkeys,4
314985443,2015,growth_period,unknown,geometrical structure,scenic_spot,geometrical structure all around the temple,3
314985443,2015,growth_period,unknown,monkeys,problem,there's monkeys too,3
314985443,2015,growth_period,unknown,clever guys,problem,many clever guys roaming around,3
314985443,2015,growth_period,unknown,sight seeing guidance,facility_service,offers sight seeing guidance,3
314985443,2015,growth_period,unknown,hot and full of crowd day,problem,hot and full of crowd day,3
479929576,2017,growth_period,couples,deity of God Shiva with four faces,sacred_object,deity of God Shiva with four faces,4
479929576,2017,growth_period,couples,temple complex,scenic_spot,temple complex,4
479929576,2017,growth_period,couples,small temples,scenic_spot,many more small temples,4
479929576,2017,growth_period,couples,palacios religious place,spiritual_emotion,palacios religious place to see,4
479021899,2017,growth_period,friends,Hindu holy temple,scenic_spot,Hindu holy temple with long history,5
479021899,2017,growth_period,friends,died people burning,cremation ceremony,died people burning there,5
479021899,2017,growth_period,friends,reality of life,spiritual_emotion,Feel the reality of life,5
479021899,2017,growth_period,friends,make clean,problem,only wish make clean,5
479021899,2017,growth_period,friends,make more manged,problem,make more manged,5
163391240,2013,early_period,friends,open air cremation,ritual,open air cremation on a funeral pyre,5
163391240,2013,early_period,friends,funeral pyre,sacred_space,"funeral pyre, let alone 10 in a row",5
163391240,2013,early_period,friends,Sadhu,religious_actor,many iconic Sadhu's (holy men),5
163391240,2013,early_period,friends,Bagmati River,sacred_space,spiritual river trickling through the grounds,5
163391240,2013,early_period,friends,putrid and foul,problem,nothing short of putrid and foul,5
163391240,2013,early_period,friends,photography is welcome,cultural_rule,"photography is welcome, common and in some cases encouraged",5
163391240,2013,early_period,friends,cremation area,sacred_space,main cremation area,5
163391240,2013,early_period,friends,sense of mortality,spiritual_emotion,"sombre and reflective, yet also a fascinating step-by-step peak",5
163391240,2013,early_period,friends,entry fee,facility_service,Entry fee in effect,5
163391240,2013,early_period,friends,off limits to women and non-Hindus,cultural_rule,a few specific areas are off limits to women and non-Hindus,5
467269965,2017,growth_period,friends,ticket for 1000 NPR,facility_service,Buying a ticket for 1000 NPR,2
467269965,2017,growth_period,friends,bridge across the river,scenic_spot,bridge across the river,2
467269965,2017,growth_period,friends,burning places,sacred_space,burning places,2
467269965,2017,growth_period,friends,not being a Hindu,cultural_rule,not being a Hindu,2
467269965,2017,growth_period,friends,holy men,religious_actor,holy men,2
467269965,2017,growth_period,friends,asking a lot of money,problem,asking a lot of money,2
467269965,2017,growth_period,friends,could be aggressive,problem,could be aggressive,2
238027104,2014,early_period,business,aarti,ritual,the aarti begins,5
238027104,2014,early_period,business,evening,festival_event,visit Pashupatinath Temple in the evening,5
238027104,2014,early_period,business,sense of peace,spiritual_emotion,sit through the aarti,5
238027104,2014,early_period,business,2 hours,problem,lasted for more almost around 2 hours,5
702210127,2019,pre_covid_peak,unknown,Non Hindu entry ban,cultural_rule,unless you are a Non Hindu in which case you cannot enter the main Temple,5
702210127,2019,pre_covid_peak,unknown,Religious Cremations,ritual,Religious Cremations which take place regularly,5
702210127,2019,pre_covid_peak,unknown,steps at the side of the river,sacred_space,steps at the side of the river,5
702210127,2019,pre_covid_peak,unknown,important temple of Nepalese Hindus,scenic_spot,very important temple of Nepalese Hindus,5
120400827,2011,early_period,friends,cultural experience,spiritual_emotion,eyeopening cultural experience,4
120400827,2011,early_period,friends,guide,facility_service,Our guide did a good job,4
120400827,2011,early_period,friends,Hindu cremation rituals,ritual,explaining the Hindu cremation rituals,4
120400827,2011,early_period,friends,families,religious_actor,families completed the various rituals,4
135524667,2012,early_period,solo,beautiful temple complex,scenic_spot,beautiful temple complex,5
135524667,2012,early_period,solo,ritual burnings at the river,ritual,ritual burnings at the river,5
135524667,2012,early_period,solo,constant crowd of people,problem,constant crowd of people,5
135524667,2012,early_period,solo,cows and monkeys,problem,cows and monkeys,5
135524667,2012,early_period,solo,spiritual rest,spiritual_emotion,spiritual rest that you feel,5
135524667,2012,early_period,solo,huge stupa,scenic_spot,huge stupa,5
135524667,2012,early_period,solo,spiritual tour around the stupa,ritual,spiritual tour around the stupa,5
248217373,2015,growth_period,couples,river bank,sacred_space,The river bank there,5
248217373,2015,growth_period,couples,cremation,ritual,many Cremation,5
248217373,2015,growth_period,couples,view,scenic_spot,other view was good,5
248217373,2015,growth_period,couples,people,religious_actor,the people every one own there,5
641890116,2018,growth_period,business,tour guide Saroj,facility_service,tour guide Saroj,5
641890116,2018,growth_period,business,Corporate Adventure Treks,facility_service,Corporate Adventure Treks,5
641890116,2018,growth_period,business,reflect on Hope,spiritual_emotion,reflect on Hope,5
641890116,2018,growth_period,business,local Hindu people,religious_actor,local Hindu people,5
285064588,2015,growth_period,business,heritage temple,scenic_spot,heritage temple of Lord shiva,5
285064588,2015,growth_period,business,Lord shiva,sacred_object,heritage temple of Lord shiva,5
285064588,2015,growth_period,business,people from around the world,religious_actor,People from around the world visits,5
285064588,2015,growth_period,business,Nepal Airport,facility_service,very near to the Nepal Airport,5
456074935,2017,growth_period,business,cremation ghats,sacred_space,cremation ghats nearby,4
456074935,2017,growth_period,business,Bagmati river,sacred_space,disgustingly polluted Bagmati river,4
456074935,2017,growth_period,business,cremation ceremonies,ritual,cremation ceremonies can be viewed,4
456074935,2017,growth_period,business,non-Hindu entry ban,cultural_rule,temple itself is open only to Hindus,4
456074935,2017,growth_period,business,pollution,problem,disgustingly polluted Bagmati river,4
608695517,2018,growth_period,friends,spiritual value,spiritual_emotion,high spiritual value,4
608695517,2018,growth_period,friends,evening arti,ritual,Evening arti at the back of the temple,4
608695517,2018,growth_period,friends,river bank,sacred_space,on the river bank,4
608695517,2018,growth_period,friends,security,facility_service,minimal security,4
639404413,2018,growth_period,friends,funerals/cremations,ritual,funerals/cremations were taking place,5
639404413,2018,growth_period,friends,human skull,sacred_object,we saw the human skull,5
639404413,2018,growth_period,friends,area of the temple,sacred_space,this area of the temple,5
639404413,2018,growth_period,friends,humbling experience,spiritual_emotion,quite the humbling experience,5
639404413,2018,growth_period,friends,foreigners or even foreign Hindus,cultural_rule,don t allow foreigners or even foreign Hindus,5
639404413,2018,growth_period,friends,very spiritual/enlightening,dual_valence,very spiritual/enlightening about this area,5
639404413,2018,growth_period,friends,people are mourning,spiritual_emotion,people are mourning their loved ones,5
551389075,2018,growth_period,family,Darshan,ritual,completing all the Darshan,5
551389075,2018,growth_period,family,local guide,facility_service,take a local guide,5
551389075,2018,growth_period,family,significance,spiritual_emotion,understanding the significance,5
551389075,2018,growth_period,family,rituals,ritual,rituals attached with the temple,5
770237391,2020,covid_onset,solo,Evening Ritual,ritual,Evenig Retual,5
770237391,2020,covid_onset,solo,Heaven for All Hindu,spiritual_emotion,Truly Heaven for All Hindu,5
567415948,2018,growth_period,couples,oldest temple,scenic_spot,one of the oldest temple in the world,5
567415948,2018,growth_period,couples,heart of the city,sacred_space,located at the heart of the city,5
567415948,2018,growth_period,couples,must see,general_sentiment,it is a must see,5
567415948,2018,growth_period,couples,famous temple,scenic_spot,famous temple,5
542878189,2017,growth_period,couples,large complex of buildings/Temples,scenic_spot,large complex of buildings/Temples,4
542878189,2017,growth_period,couples,devastation the earthquake caused in 2015,problem,devastation the earthquake caused in 2015,4
542878189,2017,growth_period,couples,holy man,religious_actor,range of people like the holy man,4
542878189,2017,growth_period,couples,accredited guide,facility_service,accredited guide,4
265402771,2015,growth_period,couples,darshan,ritual,darshan of pashupati nath,4
265402771,2015,growth_period,couples,temple of shivji,scenic_spot,temple of shivji,4
265402771,2015,growth_period,couples,not well maintained,problem,not well maintained,4
265402771,2015,growth_period,couples,Hindus,religious_actor,Most of the Hindus,4
532521157,2017,growth_period,couples,south entry,cultural_rule,entered from the south,5
532521157,2017,growth_period,couples,$10usd entry,cultural_rule,paid the $10usd entry,5
532521157,2017,growth_period,couples,tenacious vendors,problem,set upon by tenacious vendors,5
532521157,2017,growth_period,couples,cremations,ritual,Several cremations were underway,5
532521157,2017,growth_period,couples,north portal,cultural_rule,visitors entering the north portal,5
704705959,2019,pre_covid_peak,solo,guide,facility_service,a guide explained me,4
704705959,2019,pre_covid_peak,solo,burn the bodies,ritual,they burn the bodies near the river,4
704705959,2019,pre_covid_peak,solo,river,sacred_space,near the river,4
704705959,2019,pre_covid_peak,solo,children swimming,problem,Children are swimming in the river,4
704705959,2019,pre_covid_peak,solo,worth a visit,general_sentiment,worth a visit,4
148769810,2013,early_period,family,funeral pyres,sacred_space,there are funeral pyres,5
148769810,2013,early_period,family,cremation ceremonies,ritual,and cremation ceremonies,5
148769810,2013,early_period,family,river,sacred_space,the river is incredibly filthy,5
148769810,2013,early_period,family,poverty,problem,there is poverty,5
148769810,2013,early_period,family,beggars,problem,there are beggars,5
148769810,2013,early_period,family,criplings,problem,there are criplings,5
148769810,2013,early_period,family,thought-provoking,spiritual_emotion,it is thought-provoking,5
148769810,2013,early_period,family,unforgettable,spiritual_emotion,quite unforgettable,5
444364684,2016,growth_period,unknown,cremation ceremonies,ritual,well organized cremation ceremonies,3
444364684,2016,growth_period,unknown,Fake Sadhus,religious_actor,Fake Sadhus,3
444364684,2016,growth_period,unknown,self appointed guides,facility_service,self appointed guides,3
444364684,2016,growth_period,unknown,hindu temple,sacred_space,not allowed to visit the hindu temple,3
125574672,2012,early_period,family,cremation services,ritual,see the cremation services,4
125574672,2012,early_period,family,interesting cultural visits,spiritual_emotion,most interesting cultural visits,4
125574672,2012,early_period,family,fantastic,general_sentiment,it was fantastic,4
674703531,2019,pre_covid_peak,business,old temple,scenic_spot,Beautiful old temple,4
674703531,2019,pre_covid_peak,business,too many people,problem,too many people out there,4
674703531,2019,pre_covid_peak,business,weekend,festival_event,came on the weekend,4
674703531,2019,pre_covid_peak,business,prayer,ritual,came for prayer,4
232775917,2014,early_period,solo,corrugated iron,problem,A lot of corrugated iron around,4
232775917,2014,early_period,solo,buildings,scenic_spot,the buildings need restoration,4
232775917,2014,early_period,solo,officials,facility_service,Little evidence of officials around,4
232775917,2014,early_period,solo,cremation site,sacred_space,"The cremation site, although interesting",4
232775917,2014,early_period,solo,smoke,problem,creates lots of smoke,4
232775917,2014,early_period,solo,river,sacred_space,The river is full of rubbish,4
232775917,2014,early_period,solo,old persons home,scenic_spot,"an old persons home, which is a lovely building",4
429916640,2016,growth_period,unknown,shiv linga,sacred_object,lots of shiv linga,5
429916640,2016,growth_period,unknown,goddess statue,scenic_spot,many goddess statue,5
429916640,2016,growth_period,unknown,evening aarati,ritual,Evening aarati was awesome,5
429916640,2016,growth_period,unknown,awesome,spiritual_emotion,aarati was awesome to watch,5
435377629,2016,growth_period,unknown,guide,facility_service,get a guide for explanation,3
435377629,2016,growth_period,unknown,religious significance,spiritual_emotion,explanation of religious significance,3
435377629,2016,growth_period,unknown,litter,problem,keep a holy place clean of liter,3
435377629,2016,growth_period,unknown,pushy people selling trinkets,problem,pushy people selling trinkets,3
435377629,2016,growth_period,unknown,monks,religious_actor,pictures with the monks,3
262961247,2015,growth_period,couples,ticket office,facility_service,guy at the ticket office,2
262961247,2015,growth_period,couples,tour,facility_service,pay extra for a tour,2
262961247,2015,growth_period,couples,non-Hindu entry ban,cultural_rule,Not open to non Hindus,2
262961247,2015,growth_period,couples,Ghats,sacred_space,main paret of the complex - the Ghats,2
262961247,2015,growth_period,couples,intrusive tourists,problem,tourists being quite intrusive,2
262961247,2015,growth_period,couples,burn loved ones,ritual,families burn loved ones,2
435065800,2016,growth_period,solo,river,sacred_space,The river needs to be cleaned,5
435065800,2016,growth_period,solo,Geriatric Home,facility_service,Geriatric Home should be maintained,5
435065800,2016,growth_period,solo,earthquake,problem,suffered from Earth quake,5
435065800,2016,growth_period,solo,old people,religious_actor,problem to the old people,5
435065800,2016,growth_period,solo,foods for monkeys,facility_service,foods for monkeys should be prepared,5
121188997,2011,early_period,unknown,main temple,scenic_spot,main temple inside is so much amazing,4
121188997,2011,early_period,unknown,burning bodies,sacred_space,burning bodies on the Bagmati river banks,4
121188997,2011,early_period,unknown,Bagmati river,sacred_space,Bagmati river banks,4
121188997,2011,early_period,unknown,trash,problem,locals dump trashses in the river,4
121188997,2011,early_period,unknown,Hindu mythological character,religious_actor,dressed like Hindu mythological character,4
121188997,2011,early_period,unknown,cross-culture shock,dual_valence,foreigners might get a cross-culture shock,4
121188997,2011,early_period,unknown,non-Hindu entry ban,cultural_rule,Only Hindus are allowed to enter the main temple,4
492377065,2017,growth_period,friends,priests or baba,religious_actor,many priests or baba,5
492377065,2017,growth_period,friends,blessed,spiritual_emotion,people's are blessed,5
492377065,2017,growth_period,friends,religious place,sacred_space,very good religious place,5
492377065,2017,growth_period,friends,believes in god,spiritual_emotion,who believes in god,5
274464274,2015,growth_period,friends,Shiva temple,scenic_spot,unique Shiva temple,4
274464274,2015,growth_period,friends,moorthy,sacred_object,moorthy has multiple faces,4
274464274,2015,growth_period,friends,multiple faces,scenic_spot,moorthy has multiple faces,4
274464274,2015,growth_period,friends,four doors,scenic_spot,four doors through which we can have Darshan,4
274464274,2015,growth_period,friends,Darshan,ritual,have Darshan of all these faces,4
266018759,2015,growth_period,friends,crematorium,sacred_space,crematorium of a lot of the hindus,5
266018759,2015,growth_period,friends,shocking,dual_valence,very shocking but you can see an important part of their culture,5
365528066,2016,growth_period,friends,disposal site for human bodies,sacred_space,disposal site for human bodies,5
365528066,2016,growth_period,friends,Nepalis,religious_actor,how Nepalis accomplish this task,5
365528066,2016,growth_period,friends,interesting and educational,spiritual_emotion,interesting and educational,5
365528066,2016,growth_period,friends,visible to anyone,cultural_rule,visible to anyone who wants to watch,5
122954925,2012,early_period,solo,holiest Hindu shrines,sacred_space,one of the holiest Hindu shrines,5
122954925,2012,early_period,solo,marvel,scenic_spot,a marvel in itself,5
122954925,2012,early_period,solo,long queue,problem,usual long queue,5
122954925,2012,early_period,solo,darshan of Lord Pashupatinath,ritual,good darshan of Lord Pashupatinath,5
122954925,2012,early_period,solo,open air crematorium,sacred_space,open air crematorium,5
122954925,2012,early_period,solo,slippery in some places,problem,bit slippery in some places,5
632472758,2018,growth_period,couples,not very clean temple complex,problem,not very clean temple complex,3
632472758,2018,growth_period,couples,main temple,sacred_space,main temple,3
632472758,2018,growth_period,couples,foreigners are not allowed,cultural_rule,Foreigners are not allowed into the main temple,3
632472758,2018,growth_period,couples,take off your shoes,cultural_rule,you DON'T have to take off your shoes,3
632472758,2018,growth_period,couples,burning bodies of the deceased,ritual,burning bodies of the deceased,3
632472758,2018,growth_period,couples,"dirty river, bank, stairs",problem,"it all looked dirty though - the river, the bank, the stairs",3
632472758,2018,growth_period,couples,aggressive monkeys,problem,"monkeys - be careful, they're aggressive",3
632472758,2018,growth_period,couples,cow poop,problem,cow poop,3
632472758,2018,growth_period,couples,people walking barefoot,problem,people walking there barefoot,3
976560403,2024,post_recovery,friends,cremation ceremonies,ritual,cremation ceremonies are happening by the water,5
976560403,2024,post_recovery,friends,water,sacred_space,by the water,5
976560403,2024,post_recovery,friends,local board of tourism friend,facility_service,local board of tourism friend who explained,5
976560403,2024,post_recovery,friends,different experience,spiritual_emotion,different experience I had not witnessed before,5
352905470,2016,growth_period,friends,guide's accent,facility_service,guide's accent is too strong,4
352905470,2016,growth_period,friends,dead body incinerated,ritual,dead body incinerated,4
352905470,2016,growth_period,friends,terrace overlooking the river,scenic_spot,terrace overlooking the river,4
352905470,2016,growth_period,friends,steps,scenic_spot,lots of steps,4
352905470,2016,growth_period,friends,foreign tourist entry fee,cultural_rule,pay as foreign tourist,4
352905470,2016,growth_period,friends,Babas,religious_actor,Babas who will bless you,4
352905470,2016,growth_period,friends,orange thread,sacred_object,orange thread around your wrist,4
352905470,2016,growth_period,friends,public toilet,problem,Avoid the public toilet,4
352905470,2016,growth_period,friends,earthquake damage,problem,Not too much earthquake damage,4
352905470,2016,growth_period,friends,non-Hindus entry restriction,cultural_rule,non-Hindus are not allowed in inner areas,4
263606950,2015,growth_period,couples,open cremation,ritual,open cremation were done,3
263606950,2015,growth_period,couples,river,sacred_space,the river was a small stream,3
263606950,2015,growth_period,couples,sadhu,religious_actor,few sadhu sitting there,3
263606950,2015,growth_period,couples,non-Hindu entry ban,cultural_rule,Non Hindu were not allowed into the temple,3
739628573,2020,covid_onset,family,non Hindu entry ban,cultural_rule,non Hindu person was not allowed to enter,4
739628573,2020,covid_onset,family,"1,000 rupee entry fee",cultural_rule,"costs 1,000 rupee per person",4
739628573,2020,covid_onset,family,crematorium,sacred_space,temple and crematorium were located,4
739628573,2020,covid_onset,family,Bagmati River,sacred_space,banks of the Bagmati River,4
739628573,2020,covid_onset,family,concrete platforms,scenic_spot,concrete platforms where people were cremated,4
739628573,2020,covid_onset,family,mourners,ritual,mixture of emotions and activities with mourners,4
739628573,2020,covid_onset,family,marigolds,sacred_object,vendors selling marigolds,4
739628573,2020,covid_onset,family,Sadhus,religious_actor,Sadhus people who practice extreme discipline,4
178936907,2013,early_period,couples,cremation ceremony,ritual,prepared for cremation,5
178936907,2013,early_period,couples,body preparation,ritual,body preparation,5
178936907,2013,early_period,couples,Bagmati River,sacred_space,dipping feet in the river,5
178936907,2013,early_period,couples,"cows, dogs, and monkeys",problem,"cows, dogs, and monkeys all around",5
178936907,2013,early_period,couples,"stinky, dirty place",problem,"stinky, dirty place",5
225254995,2014,early_period,couples,monkeys,problem,monkeys and begging holey men,4
225254995,2014,early_period,couples,begging holey men,problem,monkeys and begging holey men,4
225254995,2014,early_period,couples,cremation ceremonies,ritual,very personal cremation ceremonies,4
225254995,2014,early_period,couples,temples,scenic_spot,visit the temples,4
225254995,2014,early_period,couples,personal guide,facility_service,A personal guide is expensive,4
225254995,2014,early_period,couples,sense of intrusion,spiritual_emotion,it felt intrusive,4
636388352,2018,growth_period,business,darshan,ritual,darshan does not take a long time,5
636388352,2018,growth_period,business,aarti,ritual,visit in the evening during aarti time,5
636388352,2018,growth_period,business,sanctorum,sacred_space,no electric lights inside the sanctorum,5
636388352,2018,growth_period,business,oil lights,sacred_object,only oil lights are lit,5
636388352,2018,growth_period,business,bhairav temple,scenic_spot,majestic bhairav temple,5
401358475,2016,growth_period,solo,Sumit,facility_service,Sumit has been my guide,5
401358475,2016,growth_period,solo,authentic cafe,scenic_spot,authentic cafe nobody but locals are used to go,5
401358475,2016,growth_period,solo,Buddhanath,scenic_spot,drove me in motocycle to Buddhanath,5
401358475,2016,growth_period,solo,passionate about this place,spiritual_emotion,passionate about this place and its history,5
551331868,2018,growth_period,friends,special puja,ritual,special puja held - Arati,5
551331868,2018,growth_period,friends,Hindu priest,religious_actor,Hindu priest are singing,5
551331868,2018,growth_period,friends,fire lamps,sacred_object,dancing with fire lamps,5
551331868,2018,growth_period,friends,electric oven,facility_service,new electric oven,5
551331868,2018,growth_period,friends,sense of mortality,spiritual_emotion,reminded that we all are going to die,5
551331868,2018,growth_period,friends,big ground with trees and temples,scenic_spot,big ground with trees and temples,5
551331868,2018,growth_period,friends,place to meditate,sacred_space,place to meditate and find calm,5
551331868,2018,growth_period,friends,non-Hindu entry ban,cultural_rule,only Hindus can enter,5
788827401,2021,covid_deep,unknown,inner part,sacred_space,entering the inner part,3
788827401,2021,covid_deep,unknown,good english speaking jong man,facility_service,good english speaking jong man,3
788827401,2021,covid_deep,unknown,babas,religious_actor,giving money to the babas,3
788827401,2021,covid_deep,unknown,beautiful view,scenic_spot,beautiful view on the site,3
788827401,2021,covid_deep,unknown,cremations,ritual,view on the site and the cremations,3
788827401,2021,covid_deep,unknown,peace,spiritual_emotion,"meditate at the same time, just in peace",3
259940748,2015,growth_period,business,vicinity,scenic_spot,improved vicinity,4
259940748,2015,growth_period,business,cleanliness,facility_service,"improved vicinity, cleanliness",4
259940748,2015,growth_period,business,pathways,facility_service,good pathways leading to the Temple,4
259940748,2015,growth_period,business,crowd management systems,facility_service,very nice crowd management systems,4
665148185,2019,pre_covid_peak,solo,Bagmati River,sacred_space,on the banks of the Bagmati River,5
665148185,2019,pre_covid_peak,solo,temple authorities,facility_service,managed by the temple authorities,5
665148185,2019,pre_covid_peak,solo,devotees,religious_actor,A lot of devotees offer prayer,5
665148185,2019,pre_covid_peak,solo,UNESCO World Heritage Sites,scenic_spot,UNESCO World Heritage Sites in 1979,5
532654330,2017,growth_period,solo,old complex,scenic_spot,an old complex,5
532654330,2017,growth_period,solo,guides,facility_service,guides are available,5
532654330,2017,growth_period,solo,cannot access the temple,cultural_rule,cannot access the temple,5
532654330,2017,growth_period,solo,take photos outside,cultural_rule,take photos outside,5
682986268,2019,pre_covid_peak,couples,bodies being cremated,ritual,bodies being cremated on the river,5
682986268,2019,pre_covid_peak,couples,river,sacred_space,on the river,5
682986268,2019,pre_covid_peak,couples,guide,facility_service,Having a guide can be very beneficial,5
682986268,2019,pre_covid_peak,couples,confusion with your guide,problem,avoid confusion with your guide,5
129839121,2012,early_period,friends,dead person being burned,cremation ceremony,dead person being burned,4
129839121,2012,early_period,friends,walk around the place,scenic_spot,walk around the place,4
129839121,2012,early_period,friends,hindu and buddhist culture,ritual,hindu and buddhist culture,4
129839121,2012,early_period,friends,everyday life,cultural_rule,everyday life,4
286615665,2015,growth_period,unknown,river beside the temple,sacred_space,river beside the temple,3
286615665,2015,growth_period,unknown,cremation ghats,sacred_space,cremation ghats,3
286615665,2015,growth_period,unknown,amusing and disturbing,dual_valence,amusing and disturbing,3
286615665,2015,growth_period,unknown,open mind,cultural_rule,open mind,3
121297064,2011,early_period,couples,cremations,ritual,temple for cremations,4
121297064,2011,early_period,couples,washing and burning corpses,ritual,washing and burning corpses in the river,4
121297064,2011,early_period,couples,river,sacred_space,in the river,4
121297064,2011,early_period,couples,relatives wash their feet,ritual,relatives wash their feet,4
121297064,2011,early_period,couples,old park on hill,scenic_spot,old park on hill next to it,4
121297064,2011,early_period,couples,monkeys,scenic_spot,lots of monkeys,4
121297064,2011,early_period,couples,Boudnath,scenic_spot,"Boudnath, it's Buddhist counterpart",4
121297064,2011,early_period,couples,cleaner/well-organized,problem,much cleaner/well-organized,4
335720673,2015,growth_period,friends,blissful and tranquil experience,spiritual_emotion,blissful and tranquil experience,5
335720673,2015,growth_period,friends,Bagmati river,sacred_space,banks of holy Bagmati river,5
335720673,2015,growth_period,friends,sadhus,religious_actor,sadhus dressed in colorful yellow and orange robes,5
335720673,2015,growth_period,friends,cremations,ritual,Hindu rituals including cremations,5
335720673,2015,growth_period,friends,architecture of the main temple,scenic_spot,architecture of the main temple,5
335720673,2015,growth_period,friends,non-Hindu entry ban,cultural_rule,Only Hindus are permitted in the actual temple premises,5
