review_id,text_clean,rating,sentiment_class,year,trip_type,reviewer_type,word_count,has_sacred_content,period
142713675,"A place full of tradition, faith, history, the real face of Nepal. Don't miss it! really spiritual and suggestive",5,positive,2012,solo,mixed,19,True,early_period
143082320,"This was not our favorite, before you reach the temple there are lines of people trying to sell you traditional merchandise, then once you pay the entry fee you are swarmed with ""tour guides"" wanting a ""minimum fee"", then there are the in ""full costume holy men"" asking for a small fee to take a picture of them posing with you, it goes on. We did not watch the cremation ceremony as just felt inappropriate so we spent our time there strolling the area, taking in the pagoda style of architecture and paying homage to this significant Hindu temple on the backs of the Bagmati River.",3,neutral,2012,couples,likely_tourist,106,True,early_period
143118013,"I found the place both fascinating and challenging. Standing watching a family cremate their loved one was surreal and I was grateful to them for seeing it. The history, religion and cultural make up of the place is most definitely worth seeing. Try get there earlier in the morning before the main crowds and it is worth getting a good guide to explain the ins and outs. However the guides are more forceful for the fee ( a little too costly for my liking compared to other local) and the fake holy men can be a little cheeky on why they ask, but I did find them entertaining and worth having a pic with.",4,positive,2012,couples,likely_tourist,114,False,early_period
143167597,"It was interesting to see, and I'm glad that we went, but the Temple was off limits unless you are HIndu, and let's face it.. the temple is why you go. Unless we missed something, you couldn't even see but a small portion of the actual temple.. the monkeys were interesting, but scary and I had several of them threaten me when I unwittingly got too close.",3,neutral,2012,friends,likely_tourist,67,True,early_period
143104554,Our guide explained the whole death and buriel process for Hindu's and we watch several cremations at the time of our visit. Amazing and different but make sure you go with a guide who can explain the ritual and the grieving process for Hindu's as it is truly fascinating.,5,positive,2012,couples,likely_tourist,49,True,early_period
143142819,"On the shore of the Bagmati river lies the temple of pashupathinath, a Hindu temple where every holy man in Asia should have visited. on tghe Gaths along this holy river the ritual burning of the dead takes place. Very impressive.",5,positive,2012,family,likely_pilgrim,41,True,early_period
143686072,"mixed feeling here. Didn't really enjoy watching the deceased being cremated but I guess these experiences are all part of travelling. Interesting, though. Lots of 'holy men' wandering around, who will let you have your picture taken with them if you pay. Not sure if they're really holy or not!",4,positive,2012,friends,likely_tourist,50,False,early_period
143851944,This is a very interesting visit. We saw 2 bodies being cremated and the families mourning. Did feel a bit of a voyeur but decided to go with the flow and enjoy the experience. Intrigued to see process of burning the body and to learn a littlevofvthe history of this temple. I would definitely recommend this to all visitors.,4,positive,2012,couples,likely_tourist,59,False,early_period
143978248,"Intense experience unless, perhaps, you are a mortician. I would think carefully about taking children.",5,positive,2012,family,likely_pilgrim,15,False,early_period
144054736,"This is the place to visit if you are intrested in local culture. Go early in the morning, cross the bridge and take a seat opposite the ghats and just watch. And please do NOT go to close to funerals. Would you like if tourists showed up at your funeral and take close pictures of you lying there?",5,positive,2012,couples,likely_tourist,58,True,early_period
144162784,"This temple is what they say the most holy one among Hindus. As a tourist, I was however deeply touched by their cremation ritual. Dead bodies are burnt by the side of river. Monkeys roam everywhere, like many of the temples in Nepal. Every sight around this place is vibrant - worth visiting there.",4,positive,2012,solo,mixed,54,True,early_period
144145390,"Dont need a guide, just walk around and enjoy the environment. The place is so beautiful and simply awesome to wonder and ponder around such wonderful architecture.",5,positive,2012,couples,likely_tourist,27,True,early_period
144145785,It is a bit bizarre to find yourself looking at someone's cremation. There were many biers and the air was thick with the burning. Holy men a-plenty willing to have their photos taken for a price. Definitely not a 'fun' spot but an insight into an aspect of Hindi life.,4,positive,2012,couples,likely_tourist,50,True,early_period
144349269,"3 cremations were in progress whilst I was there. Whilst sad, it was an amazing experience to witness. The fact that the ashes are swept into the river I found a bit odd coming from the west, but I wonder what happens if the river dries up. I loved this attraction and could have stayed for hours more. Get your photo taken with the religious men for 100 rupees",5,positive,2012,solo,mixed,69,True,early_period
144500659,Each time I return to this temple with a guide-I learn something new. There is much to learn and appreciate in this ancient temple.,5,positive,2012,business,likely_tourist,24,False,early_period
144596246,"Despite being peak season, this place seemed so peaceful (after the souvenir sellers leave you alone!).",5,positive,2012,friends,likely_tourist,16,False,early_period
144647696,"A must-see on any visit to Kathmandu. The temple and surrounding area is a fascinating spectacle. Non Hindus not allowed into the main temple - you can only see Lord Shiva's bull Nandi, a huge brass statue from the entrance area. The two areas of the Hindu funeral service are just inside the main entrance - Purification area to the left and the cremation area on the right, both on the banks of the holy Bagmati river. Show respect by keeping distance from the bereaved families. Great view from across the river directly opposite the main temple at the seating area. As you look from this location - diagonally to the left behind the cremation area is homeless refuge run by Mother Teresa's order, diagonally behind you to your left is a school for young boys who will become Hindu Holymen (Sadhu). Take a look at the eleven small 'shrines' each identical in construction and each containing phallic symbol of Shive.",5,positive,2012,solo,mixed,161,True,early_period
144911201,"Even if you visit the Temple during the day, you must go there at 6 p.m. to watch the aarti ceremony on the banks of Bagmati River. It is fascinating.. Music with mantras, kirtan, bells, insence, light, etc..you had better live this heart-touching experience and offer you life-long gratitude to the Lord of Living Beings :))",5,positive,2012,friends,likely_tourist,56,True,early_period
144973209,"Together with our excllent guide, Mr Kumoda, arranged by Good Karma trekkinng, we spent 3 hours at this most sacred of nepali Hindu sights. We respectfully viewed a cremation from a distance and witnessed part of the preparation of the body for the cremation. Not being Hindu, we could not enter the shrine but that did not take that much away from the experience provided by our excellent guide. The Bagmati river is just filthy with trash but the visit was impressive. Take the time to visit this site in detail.",5,positive,2012,family,likely_pilgrim,91,True,early_period
145009962,"a great insight into the cremation practices of hindu culture. an amazing place with sadus all dressed in yellow and orange with their faces painted. the colourful palettes of tikka powder, resident monkeys, a little bit like the varanasi in india",5,positive,2012,couples,likely_tourist,41,True,early_period
145022042,"This is where the Hindus of Nepal want to end their worldly existence, Pashupatinath is not put on for the tourist, It is where families bring their loved ones to be creamated. Please be respectful . It is something you will never forget.",5,positive,2012,solo,mixed,43,False,early_period
145129969,"The place is one of the holliest hindu places. Here is where they bring their beloved ones to be cremated when they die. The architechture and perspectives are unique. Before going there you have to be aware that thi is a cremation place. You see dead people about to get cremated or in the process, so the smell is strong and in my case I could see human remains burning, which is not unexpected to see. If you are too sensitive, then you may avoid this place. Also be carefull if you are travelling with children. I personally do not recommend it, since there are too many monkeys and it's easy to fall in many places. Remember, this is a holy place in Nepal. It might be a different world and you will see many things you won't understand, so keep in mind that you are the visitor, this belongs to the hindus and it's up to them to understand and judge, not to us. Enjoy the experience and embrace the differences.",4,positive,2012,solo,mixed,172,True,early_period
145071627,"although non-hinduist cannot go in the main temple, it is well worth the visit and you can linger there for hours as this is quite a vast area to walk about. you can easily walk from Bodhanath and back through the suburbs and avoid yet another taxi ride. it is worth going to the top of the hill, for another view of the valley and first peeks at the Himalayan range.",5,positive,2012,couples,likely_tourist,71,True,early_period
145128922,Open cremation not for the faint hearted. I found it actually quite moving and a very cool place to visit.,4,positive,2012,friends,likely_tourist,20,True,early_period
145208842,"Be afraid of gides:) They started talk but it's not free and prise is high. This place is the complex of several temples and gates for cremation, and caves for meditation. There are a lot of little Shiva lings in small temples. Rows of them stand opposite gates. There is a little deer park opposite the main Hindu temple. You cold make good panaram Kathmandu photos there.",3,neutral,2012,couples,likely_tourist,67,True,early_period
145381405,"This Hindu temple in Kathmandu gave me an amazing glimpse into another culture and religion. Situated on two banks of the river, it is, like many religious homes, also a site for funerals (and in this case, cremations). While we were there, several were going on. Our guide explained the rituals, then left us to observe or not, as we chose. While I realize this may not be for all, I found it interesting and enriching. One of the big reasons I travel is to experience and appreciate the cultures of others who are different than myself. I felt privileged to have visited here. Non-Hindu visitors may not visit the main temple on one side of the river, but may visit the opposite side, which in addition to providing a view of the main temple, also has various religious artifacts.",5,positive,2012,friends,likely_tourist,140,True,early_period
145429857,"This has to be one of the most unusual and interesting places that you could visit. It truly is extraordinary but it is not for the faint of heart. Cremations are going on 24 hours a day, 7 days a week. A must visit if you find the Hindu religion of any interest.",5,positive,2012,family,likely_pilgrim,53,True,early_period
145528678,Beautiful temples - check out the mirrored view .. from the end of the line of shiva temples above the burning ghats. There is a walkway through the jungle up past the deer park that goes all the way to Boudhanath Stupa.,5,positive,2012,solo,mixed,42,True,early_period
145536580,shocking to see people cremated in public but i respect their culture and traditions. It was eye-opening experience. Very disturbed by how polluted it was.,3,neutral,2012,couples,likely_tourist,25,False,early_period
145632869,"being christians / non hindus though from India, we could not and did not enter this heavenly abode. fully understand the sentiments as there are a few places in India too non-hindus cannot enter. but a very beautiful complex..",4,positive,2012,family,likely_pilgrim,39,True,early_period
145642235,"This big complex is a must-see. Only half an hour from Kathmandu, the temple is full of old shrines and temple buildings and populated with monkeys and holy men. At the main temple complex by the river, you can watch locals perform funeral ceremonies where the dead are washed with the water of the holy (though horribly dirty) river and then cremated on the river banks. It's a humbling experience to watch. Up the big stone steps on the hillside there are numerous stone shrines and at the top yet more, plus more temple buildings. You can also walk from here to Bodnath stupa (the Lonely Planet guidebook has walking instructions). If you arrive before 9 in the morning you can see more locals going about their worship and ceremonies, before the tourist crowds arrive. Allow a few hours for exploring the whole site. There are hundreds of monkeys in this temple but beware, some are aggressive - I was actually attacked by one for no reason other than staring at it! Also do not carry open food if monkeys are around, they *will* try and take it off you! An amazing place for both sights and culture, it's a crime not to visit this if you have more than a day or two in the Kathmandu area.",5,positive,2012,solo,mixed,218,True,early_period
145701512,It was a glimpse into another culture. It was mesmerizing to watch a funeral. I feel sorry for the ashes going into a dirty sorry excuse of a river though. The monkeys freaked me out there were so many. Watch out for the fake holy men wanting you to take pictures for money. I took a shower when I got back to my room. Half hour later I took another shower. It's something else.,5,positive,2012,solo,mixed,74,True,early_period
145715777,"foreigner except hindu's are not allowed inside the temple area but you can see the architecture from outside too and there is a bagmati river flowing behind the temple. and you can also see lots of monkeys around the temple. need to be careful from monkies while walking around, they will be looking for a chance to grab a food from your hands.",4,positive,2012,couples,likely_tourist,63,True,early_period
145727736,The temple itself is nice with monkey roaming around. Burning of dead people on river bank ghats is a very strong experience but might not be pleasant to everyone. For me it was great place to see together with Durbar Square and Bodnath Stupa.,4,positive,2012,couples,likely_tourist,44,True,early_period
145992353,"Apart from being convinced to be guided by a tour operator, the place was really cool. Watching live cremations, sitting with a Baba in his house while the rest smoked marijuana (for health and spiritual purposes), it was quite surreal. Finishing the tour with a trip into the retirement and aged care facility, we were encouraged to dig deep and give back to them. A bit of a ploy, but what do you do.",4,positive,2012,unknown,likely_tourist,74,True,early_period
145949227,"For me it was a powerful experience. You walk throght temple buildings. Lots of monkeys and Sadhus. At the main temple, by the Bagmati river, you can watch funeral ceremonies, where the dead body was washed and then burned in the ghats. For Respect to the families, its better if you stand in front of the ghats.",4,positive,2012,friends,likely_tourist,57,True,early_period
146187665,"This temple is one of the oldest and the holiest place for Hindus. Nepal is the only Hindu country in the World not India as India is secular not Hindu! Lord Shiva took a temporary abode here till found by the Gods again. The main temple is open to Hindus only all other faith have to stay on the back side next to the cremation grounds. If you are Hindu then use a guide who can tell you the history of the temple and explain the meaning of all the writings and idols. It was a divine experience for us. If you are looking to buy the holy bead ""Rudraksha"" then go to one of main shops. Its all authentic but expensive so bargain.",5,positive,2012,family,likely_pilgrim,124,True,early_period
146142950,It is always been talked about by parents and grand parantes. It is one of the sacred place for Hindus. We visited two times as for first time could not get good Darshan. Beware of Pujari's there. they will cheat you,5,positive,2012,family,likely_pilgrim,41,True,early_period
146282728,"This temple is right on the river and chances are there will be a cremation going on while you are there, which is a fascinating though somber sight. There are also masses of monkeys that are so close you can pet (though I wouldn't!). This was a big plus for me, but might be a big turnoff for some.",5,positive,2012,couples,likely_tourist,59,True,early_period
146197861,I was in the temple 3 times during my trip to Nepal! But of course being a Shiva devotee i am a little bit biased and would naturally recommend Pashupatinath temple to just about anyone.But the first time i stepped into this wonderful place i was overwhelmed with emotions and it was something everyone should experience at least once in their life.But of course Non Hindus are not allowed into the main temples but once can always sit by the Bagmati River and get a different feel of the whole surrounding.Anyhow the first day i went bit too late thats like 8 am and its already crowded!So the 2nd day i went around 6 am and that was better as you can do your pooja at your own pace and maybe get a look at Lord Pashupati a while longer and then you can join the bhajan group and sing along Shiva devotional songs..All in all i would recommend this place again and again..Oh yea stay away from sadhus if you can! and you dont need a guide to go around the temple..just be cautious of your surroundings and take care of your belongings..the usual precautionary steps which applies everywhere..,5,positive,2012,solo,mixed,200,True,early_period
146209643,"very nice temple with a lot of history. if you are not a Hindu, you cannot go inside. Highly recommend it",4,positive,2012,couples,likely_tourist,21,False,early_period
146216373,"An interesting experience but guides could have pre-alert tourists on the possibility of bumping into ongoing ceremony where dead body are being carried along the path to be cremated. Non-Hindus, maybe Asians who are superstitious may find this to be a taboo Just keep your ears opened for ""sea-shell horn"" blowing and step aside - this is the signs of opening the path as they carry the dead body to the burning place.",3,neutral,2012,friends,likely_tourist,73,True,early_period
146373827,"...I thought I know a lot and I am able to capture different cultural behaviour - after visiting this place I made a big steo forward. I was so fascinated about this place about the people, cultural differences, monkeys....etc.",4,positive,2012,friends,likely_tourist,39,True,early_period
146435170,"I have traveled to Nepal many times and have visted Pashupatinath on every trip. It is actually a very large park with monkeys, sadhus and public cremations. I think it's a must see place for anyone traveling to Nepal if you're in the Kathmandu area. I personally find the cremations fascinating and if you ask around you can find a sadhu who will perform penis yoga for a fee. My only advice would be to stay clear of the younger men who will approach you wanted to be your tour guide. They have a lot of information to offer but also view tourists as ""marks"" as they divide up based on the various languages visitors speak. If you go to Pilgrims Bookstore you migh be better off getting a book instead of a guide.",5,positive,2012,solo,mixed,134,True,early_period
146736886,"It is quite amazing to me to see monkeys walk around the temple and pass human beings without so much as a glance (though we were staring at them all goggle-eyed). Small monkeys, big monkeys, HUGE monkeys... just walking around like it's the most normal thing in the world! And i guess it is, for them! :) I got to the temple in the evening, after dark, and found it extremely peaceful, with more animals than human beings and loved the experience!",5,positive,2012,friends,likely_tourist,82,True,early_period
146737941,"Fascinating place and very touching to see the cremating places. Especially if you've also been to Varanasi in India, since the two places are so very different.",5,positive,2012,family,likely_pilgrim,27,False,early_period
146793685,i so so here because i scare monkey lol and dirty little in river because them burn body ............. i shock and surprise but i not like i dislike disappear,3,neutral,2012,solo,mixed,30,True,early_period
146808395,"Pashupatinath is the most important Hindu Temple in Nepal. It is situated 5 km east of Kathmandu on the banks of the holy Bagmati River. This is the temple of Lord Shiva one of three major gods in Hinduism. This temple has two tiered golden roof and silver doors. Although only Hindus are allowed inside the main temple, visitors can clearly see the temple and the activities performed in the temple premises from the eastern bank of the Bagmati River. The other attraction of visiting this temple is cremation death human body. On the bank of Bagmati River there are many cremation spots. On those spot there is almost always a cremation going on. While walking around Pashupatinath you will meet many devotees and sadhus (wandering Hindu holy men). This temple was listed in the UNESCO s World heritage monument list in 1979.",5,positive,2012,family,likely_pilgrim,143,True,early_period
146851388,I have visit here with my family.at there we can't take camera because they didn't give u to use it.,5,positive,2012,unknown,likely_tourist,20,False,early_period
146861270,Its a nice temple. The idol of pashupatinath has 4 four faces and one can visit the idol from 4 doors. One must visit this temple if visiting Kathmandu valley,5,positive,2012,friends,likely_tourist,30,False,early_period
146907345,"The evening ceremonies and chanting from high on the bank opposite the temple are worth seeing. Unless you are Hindu you wont be allowed in the main temple, but you can see a good deal from that bank. But be prepared for the funeral pyres.",4,positive,2012,business,likely_tourist,45,True,early_period
146978670,"Like:Understood the History, culture & tradition of Nepalese. Was very interesting to see their method of performing the Last rites, was an eye opener. Dislike: The temple authorities were biased towards foreigners (non Hindus) entering inside the temple.",4,positive,2012,couples,likely_tourist,38,False,early_period
147000101,"This is a large temple dedicated to Shiva and is the temple where the dead are cremated. I hired a tour guide who spoke great English and provided me with quite a detailed tour. I ended up paying him USD $20. Might be high, but he was good. Anyway, the temple itself is in a sprawling complex that spans the highly polluted Bagmati river. Along the river, the dead are cremated and their ashes pushed into the river. It is apparently the holiest river in all of Hindu. From across the river, you can watch the preparation and cleaning of the bodies, their movement to the cremation stands, and the cremation. It's quite a spectacle. You can also wander the grounds and see the Brahmans and other holymen/women. If I recall, the entrance fee for foreigners was NRps 500.",5,positive,2012,solo,mixed,139,True,early_period
147040172,Best if you have a guide to explain the process of Buddhist / Hindu cremations. A very insightful experience,5,positive,2012,family,likely_pilgrim,19,True,early_period
147070685,"Well spread, one needs to walk bare feet to reach the interiors of this majestic shrine. Long queues on prayer days - but quite well disciplined and steadily moving ahead. The architecture as well as the mysticism around the shine should be seen to be believed. Truly sacred",4,positive,2012,business,likely_tourist,48,True,early_period
147075480,"This is a powerful and dark place. Prepare your emotions if you are not a Shiva-file. From my perspective, not to be missed.",5,positive,2012,friends,likely_tourist,23,False,early_period
147166921,"Tourist go there for the Hindu cremations. And yes, it's an experience to watch it. How strange that may sound. It's bad the mail temple is closed for non Hindus.",4,positive,2012,couples,likely_tourist,30,True,early_period
147174873,"Its very overwhelming to take a walk through Pashupatinath. Try to avoid the guides. Be discrete with your camera, even though other tourists isn't. Go here by yourself to sense the atmosphere, its very powerful.",4,positive,2012,family,likely_pilgrim,35,False,early_period
147481039,The car which was taking us around had to be parked a distance from the temple! The temple does bring in a sense of Indianism in it! A nice place to see! Though the surroundings were a tad bit untidy and unkempt! Walking around without slippers was seriously an arduous task!,4,positive,2012,family,likely_pilgrim,51,False,early_period
147505648,A site for the living and the dead... death and impermanence can be studied and may help towards acceptance.,4,positive,2012,friends,likely_tourist,19,False,early_period
147676456,An amazing insight into Hindu culture. We didn't need a guide to just time to sit quietly and observe the cremations and ceremonies down by the river. There are also lots of interesting temples and buildings to see. Its an easy walk from here to Bodhnath Stupa ( down the steps at the back of the site and then ask way). Its amazing to really immerse yourself Hindu Culture for the morning and then be surrounding by aspects of Buddhism for the afternoon.,5,positive,2012,couples,likely_tourist,83,True,early_period
147766443,This temple is not to be missed for an insight into the death Hindu rituals. Nuff said. Our guide actually brought us to the other side of the river where are can have a good view of the funeral rites. Some explanations would be good to explain what the family members are actually doing. This site is a mini-version of what you can see on the banks of the Ganges. Everything is up close and easily viewed. A visit to Kathmandu would not be complete without this,5,positive,2012,family,likely_pilgrim,87,True,early_period
147768621,"This place is so incredibly different from anything we've seen before Pashupatinath is one of the most sacred places in the Hindu religion. It is set up much like the Jewish temple of old, with different courtyards for those who are Hindi & those who are not. To the right of the complex is a white hospice building where the near death await their final hour so that they might have their feet placed in the holy Bahgmati river while they die, so that their spirit may escape on to paradise. Try to find a Guide. But Please try to take picture with discretion.",5,positive,2012,couples,likely_tourist,104,True,early_period
147771953,"Shri Pashupatinath temple is one of the most sacred of the hindu temples, is the Lord Shiva temple. It is said that this is over 2000 years old and is very unique due to its architecture and also the story of its existance. Only hindu religion people are allowed to enter the temple. The priests of the temple have always been from India for generations, and it continues. Monday is the sacred day of Lord Shiva, and therefore many devotees from Nepal and abroad visit the temple. Carrying mobile phones, camera and any article made from leather is strictly prohibited. There are lockers provided free of cost, to safely store your belongings. There is one main temple, surrounded by several smaller temples in the main premises. A huge 'nandi' bull is seen facing lord shiva. The main Shiv lingam has four faces of Lord Shiva in four directions.",5,positive,2012,business,likely_tourist,148,True,early_period
147878655,"HIndu temple with all the trimmings. Cremations, wandering sadhus, puja ceremonies, you name it. Don't miss it!!!",5,positive,2012,friends,likely_tourist,17,True,early_period
147887595,"Pashupatinath Temple is one of the most significant Hindu temples of Lord Shiva in the world, located on the banks of the Bagmati River in the eastern part of Kathmandu, the capital of Nepal. The temple served as the seat of the national deity, Lord Pashupatinath. The temple is listed in UNESCO World Heritage Sites. Pashupatinath Temple has a reputation of the Temple of Living Beings . Every day, thousands of pilgrims from all over the world come to pay homage to this temple. Come here to get a deep explore of Hinduism.With its astonishing architectural beauty, it is the embodiment of faith, religion, culture and tradition. Pashupatinath is a holy temple of Hindu lord Shiva who is known as Pashupati that means the master of the whole universe. The most important festival celebrated in this temple is Shivaratri or the nights of lord Shiva. The River Bagmati that flows next to Pashupatinath temple is also a holy river with many sacred properties. Hindu devotee plunge into the holy Bagmati river daily and recite the verse from the ancient Vedas. It is believed that plunging or bathing into the holy river releases from the cycle of rebirth. Thousands of pilgrims from all over the world come to pay homage to this temple, so it has a reputation of The Temple of Living Beings .",5,positive,2012,friends,likely_tourist,224,True,early_period
148066851,"The temple is something you should see on a visit, as it is the holiest place in Hinduism, but be prepared for filth. The grounds are littered with trash, burning waste, and burning bodies. You can witness cremations happening right in front of you on wooden pyres. Out of respect, we took very few photos and only when we knew it was ok. The families of the deceased light the fires and in most cases their relative has died only hours before. We hired one of the numerous guides to tell us about the temple and I would actually advise it. They do know a lot and its fun to talk to them. But negotiate a price before. A reasonable price is around ten dollars US, paid at the end. If your guide goes above and beyond, feel free to give a small tip as extra. Our guide was great, but if you don't like any that approach you, just waive them off until you find someone you like. There is a lot of history here and its worth a look.",4,positive,2012,couples,likely_tourist,181,True,early_period
148165373,Very thought provoking The hospice on the banks of the river then the funeral pyres. Lots of Sadhu. I found it a beautiful calm place,5,positive,2012,family,likely_pilgrim,25,True,early_period
148187068,"This is a splendid piece of architecture. Very different from the temples one sees in India, or the gopurams in southern part of India. The pagoda like style is very unique for a temple. There are lot of small temples in the vicinity. The statues of the deities and the Shiva Lingam too is huge in size , and worth a look . Temple premises tend to be crowded, and littered be ready for the same.",4,positive,2012,business,likely_tourist,76,True,early_period
148219057,"In our western society, we don't have many encounter with death, in Pashupatinath things are different, I saw many cremation ceremony. It felt very strange to know that dead body were lying under the pile of wood and dried herb, don't worry it's all we can see. It's impossible to see the actual body. This experience has touched me deeply, I highly reccomend a visit to this site.",5,positive,2012,friends,likely_tourist,68,True,early_period
148475949,I liked the place for it's sense of spirituality and our place in the world order. I would go back and visit here again when I return to Kathmandu.,5,positive,2012,solo,mixed,29,True,early_period
148526667,"This is an amazing temple, and dedicated to the godess Pashupati, an ephitet of the godess Shiva. It has two remarcable parts, the crematory area and the pagoda area, both separated by the main river. The crematory area is, generally, full of tourist that doesn't respect at all the pain of the families that are suffering for their deads. It's a frivolous fact to see how the tourist shoot photos and more photos without thinking in this, it has became a show. My reccomendation is to watch this ritual with respect and silence, but above all, to visit the pagoda area in which only a few tourist are interested to go. You can go just going to the right following the path of the river, climbing the long tram of stairs. You will find a little pagoda town full of monkeys. Beware of them, they are WILD, dont show or give them food, otherwise they may attack you, I've seen it. Treat them like they are: animals. If you're lucky, you'll be able to see the monks that live there doing their tasks. This is a really pacific place where you can enjoy the peace of the swayambhunath.",5,positive,2013,friends,likely_tourist,198,True,early_period
148761866,A fascinating insight and an amazing window into another culture. Not to be missed when visiting KTM,4,positive,2013,solo,mixed,17,False,early_period
148769810,"We had been recommended to make the Pashupatinath Temple our first stop and were glad we did. It gives an insight into Hindu culture that it is hard to find elsewhere. It is not beautiful and it is not clean and there is poverty and there are beggars and there are funeral pyres and cremation ceremonies and there are criplings and the river is incredibly filthy. Still, it is thought-provoking and different and quite unforgettable. Following a tour of the grounds we walked from Pashupatinath to Bodnath along the route described in the Lonely Planet guidebook and recommend that peaceful stroll through suburbian Kathmandu.",5,positive,2013,family,likely_pilgrim,104,True,early_period
148923870,"I felt a bit uncomfortable watching the cremation ceremony from the opposite side of the river...the river is filthy and really, I couldn't wait to leave. Our guide was describing what was happening during the ceremony but I felt sorry for the families as it is such a tourist attraction with everyone taking photos. There were monkeys running around which took your mind off what was happening across the river....for a few minutes. This is a place I won't forget in a hurry and a definite insight into another culture.",4,positive,2013,friends,likely_tourist,90,True,early_period
149044859,"It was a very spiritual place and seeing so many devoted hindus is really amazing. The temple is beautiful, luckily as I and my family are hindus, we were able to enter and it is a truly magical temple, there is something special about it that I would definitely recommend other hindus to visit. If you cannot go inside, it is still nice to soak up the atmosphere outside and witness people going about their business.",5,positive,2013,family,likely_pilgrim,76,True,early_period
149054120,"this is a very sacred, important place to the people, for a westerner it is quite disturbing in one way , fasinating in another, the holy river is here, where the dead are brought to be creamated, visually it is quite challenging",4,positive,2013,couples,likely_tourist,42,True,early_period
149285992,"Have one of the locals guide you through. It's worth the $10 to have a guide. Really neat experience, especially if cremations occurring.",5,positive,2013,couples,likely_tourist,23,True,early_period
149308702,"A great spiritual place for me and fulfilled a longheld wish to visit and pray. Fortunately landed on a day when it was not crowded and had the opportunity to soak in the place and atmosphere. Caution when utilising the services of Pandits around the temple, it is a nexus of Indian pandits and out to make some good money. Did not feel the recitals & chanting by them had any spiritual connections.",4,positive,2013,couples,likely_tourist,73,True,early_period
149388494,"I have been there a couple of times, and I would HIGHLY suggest spending a few dollars and getting a tour guide to explain what is going on. On two occasions, we got a tour guide and were amazed by what was going on. The first time we paid a kid near the entrance to take us around and he explained who the people were and what the ceremonies that took place there were all about. The second time, we actually got to see the entire process from the time that a body is washed in the water of the river to the actual cremation. Once you understand what is taking place, it becomes much more spiritual. I HIGHLY suggest going by... and even if you dont see a cremation, the Sodu's are always fun to chat with",5,positive,2013,couples,likely_tourist,138,True,early_period
149386601,A really interesting experience but also quite bizarre. Loads of tourists arriving to watch funerals. Families are saying goodbye to their loved ones whilst tourists look on. Nearby a woman washes her clothes in the 'river' and another near her washing her hair. Some amazing temples.,4,positive,2013,friends,likely_tourist,46,False,early_period
149328356,"It's one of the holiest places for Hindus where they cremate the dead. Not for the faint-hearted. Visitors are allowed up to the bridge. A ""must see""!",5,positive,2013,friends,likely_tourist,27,False,early_period
149322331,"The place is worth being seen for its architecture, offering various constructions of Hinduism style, but also for the activity going around it, it's obviously a religious place placed high in the esteem of the city people",4,positive,2013,friends,likely_tourist,37,False,early_period
149360818,"Very interesting temple complex. Not all accessible to non Hindus, but lots to see. You may see the cremations taking place, which I found interesting, but some may not. You can get pestered a bit here , and the sadhus WILL want money for a photo. The entrance fee is a bit steep, but well worth a visit for a couple of hours",4,positive,2013,friends,likely_tourist,63,True,early_period
149365800,"This amazing Hindu complex is one of the most venerated in all East. Though one can not enter the temple itself, the compound is ver large and there are many other smaller temples one can visit. Here people burn their dead.",4,positive,2013,family,likely_pilgrim,41,False,early_period
149412043,"Go here to (from a distance) experience the burning ritual of the Nepali people. It is also a beautiful place with the temples, trees and holy people (saddhus).",4,positive,2013,couples,likely_tourist,28,True,early_period
149422292,Go Relax and let the peace flow within you... Nice place if you are alone and want to spend some time alone..,5,positive,2013,friends,likely_tourist,22,False,early_period
149704183,"If you can come in from the side, it won't be so stressful as coming in the main entrance, where you will be hassled non-stop to buy something. I went there twice, and the second time came in from a side entrance after crossing the river, and it was really nice and local. Come out near the deer park zoo part. The top of the temple is very old and peacful, so it is well worth to walk up to the top of the Hill and spend some time there. Here you can meet some interesting Hindhu Yogis also.",5,positive,2013,solo,mixed,99,True,early_period
149786109,"This temple challenged me greatly. I must admit, I could not wait to get out of there once I was inside, yet when reflecting, I am glad I visited and had the chance to feel uncomfortable. Being a white woman, I was a minority and stared at by everyone there. There were bodies being cremated right in front of me and being pushed into the cement creek below. I say that it challenged my identity because I went there believing that I embraced difference and culture but realised that when placed into an environment where the caste system is explicit and ""in your face"" That I struggled with it immensely and did not embrace any of it. That being said, it was an experience I'll never forget",3,neutral,2013,family,likely_pilgrim,127,False,early_period
149846104,Visiting Pashupatinath is a fascinating experience. Go and sit and watch the world go by as there is something happening in every direction. Take your camera as well. Noone seems to mind having their photograph taken.,5,positive,2013,couples,likely_tourist,36,False,early_period
149912744,"Interesting, but you have to read to make you mind before you came the first time. Very special for Hindu and difficult to Westerns. Odor, very dirty river and observers... Do not recommend to visit",4,positive,2013,friends,likely_tourist,35,False,early_period
150074161,very holy place with lots of pilgrims from india and abroad very serene atmosphere lots of monkeys have to be careful needs more basic toilets and wash rooms drinking water facilities and police out posts some good restaurants for snacks and tea,5,positive,2013,business,likely_tourist,42,True,early_period
150092294,"this is the place which i would never visit again . it is worth a visit once to know the importance and the heritage importance. How a place can be kept unclean , we got to visit this place. corpse being burnt at one place , dust pollution , dirty water , noisy, urchins troubles;dirty smell; beggars , so called sadhus who sends creeps up your spine . a very uneasy feeling after this visit to this pshupatinath",5,positive,2013,solo,mixed,78,True,early_period
